actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
sitting,walking,0,406,1000,0.39
standing,walking,0,378,1000,0.39
standing,standing,1,399,1000,0.39
walking,standing,0,371,1000,0.39
standing,sitting,0,391,1000,0.39
walking,sitting,0,394,1000,0.39
walking,sitting,0,380,1000,0.39
sitting,walking,0,382,1000,0.39
standing,sitting,0,385,1000,0.39
standing,walking,0,401,1000,0.39
standing,walking,0,409,1000,0.39
standing,walking,0,396,1000,0.39
sitting,walking,0,376,1000,0.39
sitting,standing,0,394,1000,0.39
walking,sitting,0,388,1000,0.39
walking,standing,0,394,1000,0.39
standing,walking,0,400,1000,0.39
walking,walking,1,414,1000,0.39
walking,walking,1,407,1000,0.39
sitting,walking,0,392,1000,0.39
walking,standing,0,381,1000,0.39
sitting,walking,0,390,1000,0.39
sitting,walking,0,398,1000,0.39
walking,walking,1,412,1000,0.39
standing,walking,0,363,1000,0.39
sitting,standing,0,394,1000,0.39
standing,standing,1,389,1000,0.39
walking,standing,0,393,1000,0.39
standing,walking,0,352,1000,0.39
standing,standing,1,396,1000,0.39
standing,standing,1,382,1000,0.39
sitting,walking,0,399,1000,0.39
walking,walking,1,376,1000,0.39
standing,sitting,0,370,1000,0.39
standing,sitting,0,388,1000,0.39
standing,standing,1,378,1000,0.39
sitting,standing,0,388,1000,0.39
sitting,walking,0,371,1000,0.39
standing,sitting,0,408,1000,0.39
standing,standing,1,387,1000,0.39
standing,standing,1,372,1000,0.39
standing,sitting,0,399,1000,0.39
standing,sitting,0,369,1000,0.39
walking,standing,0,400,1000,0.39
walking,walking,1,415,1000,0.39
standing,walking,0,374,1000,0.39
standing,walking,0,372,1000,0.39
standing,sitting,0,389,1000,0.39
walking,walking,1,386,1000,0.39
standing,standing,1,381,1000,0.39
walking,sitting,0,382,1000,0.39
sitting,walking,0,398,1000,0.39
walking,sitting,0,405,1000,0.39
walking,sitting,0,412,1000,0.39
walking,standing,0,389,1000,0.39
standing,walking,0,409,1000,0.39
standing,standing,1,385,1000,0.39
standing,sitting,0,401,1000,0.39
walking,walking,1,380,1000,0.39
standing,sitting,0,384,1000,0.39
standing,walking,0,378,1000,0.39
standing,sitting,0,388,1000,0.39
standing,walking,0,349,1000,0.39
walking,standing,0,408,1000,0.39
sitting,standing,0,388,1000,0.39
standing,walking,0,364,1000,0.39
walking,standing,0,388,1000,0.39
standing,sitting,0,418,1000,0.39
sitting,walking,0,382,1000,0.39
standing,standing,1,414,1000,0.39
sitting,sitting,1,403,1000,0.39
walking,walking,1,371,1000,0.39
standing,sitting,0,372,1000,0.39
walking,walking,1,366,1000,0.39
standing,standing,1,383,1000,0.39
standing,standing,1,393,1000,0.39
walking,walking,1,385,1000,0.39
sitting,sitting,1,390,1000,0.39
standing,walking,0,393,1000,0.39
sitting,standing,0,384,1000,0.39
standing,standing,1,401,1000,0.39
standing,sitting,0,386,1000,0.39
standing,standing,1,381,1000,0.39
sitting,sitting,1,408,1000,0.39
walking,sitting,0,408,1000,0.39
walking,walking,1,389,1000,0.39
walking,standing,0,374,1000,0.39
standing,sitting,0,357,1000,0.39
sitting,walking,0,394,1000,0.39
walking,sitting,0,385,1000,0.39
sitting,sitting,1,387,1000,0.39
sitting,sitting,1,399,1000,0.39
standing,standing,1,402,1000,0.39
sitting,walking,0,405,1000,0.39
standing,standing,1,383,1000,0.39
walking,standing,0,405,1000,0.39
standing,standing,1,384,1000,0.39
walking,sitting,0,381,1000,0.39
sitting,walking,0,397,1000,0.39
standing,standing,1,390,1000,0.39
walking,sitting,0,367,1000,0.39
walking,sitting,0,387,1000,0.39
sitting,sitting,1,385,1000,0.39
standing,walking,0,402,1000,0.39
sitting,sitting,1,360,1000,0.39
walking,walking,1,375,1000,0.39
walking,sitting,0,401,1000,0.39
standing,standing,1,386,1000,0.39
sitting,walking,0,396,1000,0.39
standing,sitting,0,382,1000,0.39
walking,sitting,0,410,1000,0.39
standing,standing,1,394,1000,0.39
standing,standing,1,371,1000,0.39
walking,sitting,0,380,1000,0.39
standing,sitting,0,387,1000,0.39
sitting,sitting,1,374,1000,0.39
sitting,walking,0,386,1000,0.39
sitting,standing,0,364,1000,0.39
sitting,standing,0,356,1000,0.39
sitting,standing,0,408,1000,0.39
walking,sitting,0,385,1000,0.39
walking,standing,0,387,1000,0.39
walking,sitting,0,386,1000,0.39
walking,walking,1,387,1000,0.39
walking,sitting,0,394,1000,0.39
sitting,standing,0,375,1000,0.39
standing,walking,0,392,1000,0.39
sitting,sitting,1,398,1000,0.39
walking,walking,1,362,1000,0.39
walking,standing,0,370,1000,0.39
sitting,walking,0,373,1000,0.39
sitting,walking,0,394,1000,0.39
sitting,standing,0,389,1000,0.39
sitting,walking,0,402,1000,0.39
sitting,sitting,1,370,1000,0.39
standing,sitting,0,391,1000,0.39
sitting,walking,0,393,1000,0.39
walking,sitting,0,375,1000,0.39
sitting,standing,0,394,1000,0.39
walking,walking,1,394,1000,0.39
standing,walking,0,390,1000,0.39
sitting,walking,0,397,1000,0.39
walking,sitting,0,381,1000,0.39
walking,sitting,0,375,1000,0.39
sitting,standing,0,387,1000,0.39
standing,sitting,0,391,1000,0.39
sitting,walking,0,403,1000,0.39
walking,standing,0,374,1000,0.39
sitting,sitting,1,397,1000,0.39
standing,standing,1,392,1000,0.39
standing,sitting,0,381,1000,0.39
standing,walking,0,402,1000,0.39
standing,standing,1,413,1000,0.39
walking,walking,1,394,1000,0.39
standing,walking,0,398,1000,0.39
walking,standing,0,389,1000,0.39
walking,walking,1,398,1000,0.39
sitting,standing,0,386,1000,0.39
standing,sitting,0,382,1000,0.39
standing,standing,1,400,1000,0.39
walking,walking,1,365,1000,0.39
standing,standing,1,379,1000,0.39
sitting,standing,0,393,1000,0.39
walking,sitting,0,361,1000,0.39
walking,sitting,0,382,1000,0.39
standing,walking,0,380,1000,0.39
sitting,sitting,1,382,1000,0.39
standing,standing,1,400,1000,0.39
walking,walking,1,381,1000,0.39
walking,standing,0,378,1000,0.39
sitting,walking,0,395,1000,0.39
sitting,standing,0,381,1000,0.39
walking,sitting,0,376,1000,0.39
standing,walking,0,380,1000,0.39
sitting,sitting,1,366,1000,0.39
walking,standing,0,385,1000,0.39
walking,sitting,0,387,1000,0.39
standing,standing,1,418,1000,0.39
walking,standing,0,376,1000,0.39
standing,sitting,0,374,1000,0.39
walking,standing,0,370,1000,0.39
sitting,sitting,1,403,1000,0.39
walking,walking,1,385,1000,0.39
sitting,walking,0,374,1000,0.39
standing,walking,0,409,1000,0.39
sitting,standing,0,411,1000,0.39
standing,standing,1,379,1000,0.39
walking,sitting,0,394,1000,0.39
walking,walking,1,384,1000,0.39
walking,standing,0,380,1000,0.39
sitting,sitting,1,378,1000,0.39
standing,standing,1,401,1000,0.39
sitting,walking,0,384,1000,0.39
sitting,sitting,1,389,1000,0.39
sitting,walking,0,385,1000,0.39
sitting,standing,0,378,1000,0.39
walking,sitting,0,397,1000,0.39
walking,sitting,0,374,1000,0.39
standing,standing,1,391,1000,0.39
standing,standing,1,1,1,0.4
standing,standing,1,380,1000,0.4
standing,sitting,0,417,1000,0.4
walking,standing,0,405,1000,0.4
walking,walking,1,392,1000,0.4
sitting,sitting,1,410,1000,0.4
standing,walking,0,388,1000,0.4
sitting,sitting,1,387,1000,0.4
walking,sitting,0,404,1000,0.4
standing,sitting,0,409,1000,0.4
walking,standing,0,423,1000,0.4
walking,sitting,0,387,1000,0.4
walking,sitting,0,413,1000,0.4
walking,sitting,0,409,1000,0.4
standing,standing,1,389,1000,0.4
sitting,standing,0,380,1000,0.4
standing,sitting,0,378,1000,0.4
standing,standing,1,411,1000,0.4
standing,walking,0,400,1000,0.4
sitting,standing,0,395,1000,0.4
standing,sitting,0,407,1000,0.4
standing,walking,0,374,1000,0.4
walking,walking,1,374,1000,0.4
walking,standing,0,371,1000,0.4
walking,sitting,0,427,1000,0.4
sitting,sitting,1,425,1000,0.4
standing,standing,1,400,1000,0.4
sitting,sitting,1,404,1000,0.4
walking,standing,0,389,1000,0.4
walking,sitting,0,411,1000,0.4
standing,standing,1,391,1000,0.4
standing,standing,1,421,1000,0.4
sitting,standing,0,396,1000,0.4
standing,sitting,0,408,1000,0.4
standing,sitting,0,407,1000,0.4
walking,walking,1,423,1000,0.4
sitting,sitting,1,416,1000,0.4
standing,sitting,0,423,1000,0.4
standing,standing,1,418,1000,0.4
walking,sitting,0,396,1000,0.4
sitting,sitting,1,385,1000,0.4
walking,sitting,0,374,1000,0.4
sitting,sitting,1,390,1000,0.4
standing,walking,0,392,1000,0.4
sitting,standing,0,413,1000,0.4
walking,standing,0,431,1000,0.4
sitting,walking,0,389,1000,0.4
walking,walking,1,398,1000,0.4
walking,walking,1,359,1000,0.4
standing,sitting,0,416,1000,0.4
walking,standing,0,386,1000,0.4
sitting,sitting,1,409,1000,0.4
walking,walking,1,389,1000,0.4
walking,walking,1,401,1000,0.4
walking,standing,0,420,1000,0.4
walking,walking,1,370,1000,0.4
sitting,walking,0,383,1000,0.4
standing,walking,0,401,1000,0.4
standing,standing,1,403,1000,0.4
standing,walking,0,386,1000,0.4
walking,standing,0,402,1000,0.4
standing,sitting,0,410,1000,0.4
sitting,standing,0,391,1000,0.4
standing,walking,0,394,1000,0.4
walking,standing,0,397,1000,0.4
sitting,sitting,1,400,1000,0.4
standing,walking,0,362,1000,0.4
sitting,sitting,1,403,1000,0.4
sitting,standing,0,381,1000,0.4
standing,sitting,0,397,1000,0.4
walking,walking,1,404,1000,0.4
standing,standing,1,417,1000,0.4
walking,sitting,0,420,1000,0.4
walking,sitting,0,407,1000,0.4
walking,sitting,0,415,1000,0.4
walking,sitting,0,390,1000,0.4
standing,standing,1,380,1000,0.4
sitting,sitting,1,419,1000,0.4
standing,sitting,0,398,1000,0.4
walking,sitting,0,394,1000,0.4
walking,sitting,0,409,1000,0.4
standing,walking,0,374,1000,0.4
standing,walking,0,430,1000,0.4
standing,walking,0,403,1000,0.4
walking,walking,1,392,1000,0.4
sitting,sitting,1,404,1000,0.4
sitting,standing,0,405,1000,0.4
sitting,sitting,1,403,1000,0.4
walking,walking,1,432,1000,0.4
sitting,sitting,1,404,1000,0.4
sitting,sitting,1,379,1000,0.4
sitting,standing,0,413,1000,0.4
standing,standing,1,420,1000,0.4
standing,sitting,0,404,1000,0.4
walking,sitting,0,405,1000,0.4
sitting,sitting,1,378,1000,0.4
standing,walking,0,442,1000,0.4
standing,walking,0,406,1000,0.4
standing,walking,0,429,1000,0.4
standing,standing,1,384,1000,0.4
sitting,sitting,1,387,1000,0.4
sitting,standing,0,398,1000,0.4
sitting,standing,0,419,1000,0.4
standing,standing,1,409,1000,0.4
walking,walking,1,407,1000,0.4
sitting,sitting,1,384,1000,0.4
sitting,sitting,1,393,1000,0.4
walking,sitting,0,409,1000,0.4
sitting,walking,0,365,1000,0.4
sitting,sitting,1,383,1000,0.4
standing,sitting,0,409,1000,0.4
walking,standing,0,406,1000,0.4
sitting,standing,0,414,1000,0.4
standing,sitting,0,410,1000,0.4
standing,sitting,0,399,1000,0.4
standing,sitting,0,406,1000,0.4
walking,standing,0,369,1000,0.4
walking,sitting,0,407,1000,0.4
standing,standing,1,394,1000,0.4
sitting,sitting,1,403,1000,0.4
standing,standing,1,401,1000,0.4
sitting,standing,0,380,1000,0.4
sitting,standing,0,412,1000,0.4
standing,walking,0,393,1000,0.4
walking,standing,0,418,1000,0.4
walking,walking,1,405,1000,0.4
standing,standing,1,389,1000,0.4
walking,standing,0,391,1000,0.4
standing,walking,0,396,1000,0.4
walking,sitting,0,415,1000,0.4
standing,standing,1,401,1000,0.4
sitting,standing,0,388,1000,0.4
sitting,walking,0,384,1000,0.4
sitting,standing,0,412,1000,0.4
walking,sitting,0,393,1000,0.4
standing,walking,0,379,1000,0.4
sitting,sitting,1,416,1000,0.4
standing,standing,1,414,1000,0.4
walking,walking,1,397,1000,0.4
sitting,standing,0,400,1000,0.4
sitting,walking,0,388,1000,0.4
walking,walking,1,403,1000,0.4
sitting,standing,0,367,1000,0.4
sitting,sitting,1,382,1000,0.4
sitting,standing,0,394,1000,0.4
standing,walking,0,379,1000,0.4
sitting,sitting,1,420,1000,0.4
walking,sitting,0,419,1000,0.4
sitting,standing,0,417,1000,0.4
walking,sitting,0,404,1000,0.4
sitting,walking,0,410,1000,0.4
sitting,sitting,1,380,1000,0.4
sitting,standing,0,406,1000,0.4
walking,sitting,0,382,1000,0.4
standing,sitting,0,414,1000,0.4
standing,sitting,0,395,1000,0.4
sitting,walking,0,414,1000,0.4
sitting,standing,0,412,1000,0.4
walking,sitting,0,392,1000,0.4
walking,sitting,0,412,1000,0.4
walking,standing,0,419,1000,0.4
sitting,sitting,1,408,1000,0.4
walking,sitting,0,390,1000,0.4
sitting,sitting,1,395,1000,0.4
standing,sitting,0,391,1000,0.4
walking,standing,0,413,1000,0.4
walking,walking,1,382,1000,0.4
standing,standing,1,407,1000,0.4
walking,sitting,0,393,1000,0.4
standing,standing,1,406,1000,0.4
walking,standing,0,377,1000,0.4
sitting,standing,0,388,1000,0.4
sitting,walking,0,396,1000,0.4
sitting,sitting,1,427,1000,0.4
standing,sitting,0,419,1000,0.4
sitting,standing,0,380,1000,0.4
sitting,walking,0,427,1000,0.4
standing,sitting,0,395,1000,0.4
standing,walking,0,380,1000,0.4
standing,sitting,0,394,1000,0.4
walking,standing,0,404,1000,0.4
walking,sitting,0,408,1000,0.4
standing,sitting,0,410,1000,0.4
walking,walking,1,400,1000,0.4
sitting,walking,0,374,1000,0.4
walking,sitting,0,407,1000,0.4
sitting,sitting,1,400,1000,0.4
standing,standing,1,395,1000,0.4
walking,standing,0,378,1000,0.4
sitting,standing,0,416,1000,0.4
standing,standing,1,388,1000,0.4
sitting,standing,0,412,1000,0.4
sitting,sitting,1,412,1000,0.4
walking,standing,0,385,1000,0.4
standing,sitting,0,410,1000,0.4
sitting,sitting,1,409,1000,0.4
sitting,sitting,1,371,1000,0.4
standing,sitting,0,383,1000,0.4
walking,walking,1,395,1000,0.4
sitting,walking,0,431,1000,0.4
standing,sitting,0,402,1000,0.4
sitting,standing,0,387,1000,0.4
standing,sitting,0,408,1000,0.4
walking,sitting,0,419,1000,0.4
walking,sitting,0,409,1000,0.4
walking,sitting,0,384,1000,0.4
standing,walking,0,414,1000,0.4
standing,standing,1,397,1000,0.4
standing,sitting,0,409,1000,0.4
walking,walking,1,407,1000,0.4
walking,standing,0,397,1000,0.4
walking,walking,1,389,1000,0.4
sitting,walking,0,416,1000,0.4
sitting,sitting,1,376,1000,0.4
sitting,sitting,1,419,1000,0.4
walking,standing,0,396,1000,0.4
standing,sitting,0,377,1000,0.4
standing,walking,0,391,1000,0.4
sitting,walking,0,405,1000,0.4
sitting,walking,0,405,1000,0.4
walking,walking,1,412,1000,0.4
walking,sitting,0,420,1000,0.4
standing,walking,0,386,1000,0.4
standing,standing,1,420,1000,0.4
walking,walking,1,389,1000,0.4
sitting,sitting,1,391,1000,0.4
walking,walking,1,408,1000,0.4
walking,walking,1,398,1000,0.4
walking,sitting,0,436,1000,0.4
standing,standing,1,412,1000,0.4
standing,standing,1,402,1000,0.4
walking,sitting,0,410,1000,0.4
sitting,sitting,1,400,1000,0.4
standing,sitting,0,400,1000,0.4
standing,walking,0,389,1000,0.4
standing,sitting,0,398,1000,0.4
sitting,standing,0,390,1000,0.4
sitting,walking,0,409,1000,0.4
standing,sitting,0,398,1000,0.4
walking,walking,1,406,1000,0.4
standing,walking,0,392,1000,0.4
walking,sitting,0,392,1000,0.4
sitting,standing,0,400,1000,0.4
sitting,walking,0,394,1000,0.4
walking,standing,0,386,1000,0.4
walking,sitting,0,392,1000,0.4
sitting,standing,0,413,1000,0.4
sitting,standing,0,383,1000,0.4
walking,sitting,0,401,1000,0.4
standing,walking,0,395,1000,0.4
standing,walking,0,375,1000,0.4
sitting,sitting,1,369,1000,0.4
walking,sitting,0,398,1000,0.4
standing,standing,1,383,1000,0.4
walking,walking,1,416,1000,0.4
sitting,sitting,1,379,1000,0.4
standing,walking,0,394,1000,0.4
walking,sitting,0,373,1000,0.4
standing,standing,1,389,1000,0.4
walking,standing,0,399,1000,0.4
sitting,standing,0,396,1000,0.4
walking,walking,1,384,1000,0.4
walking,standing,0,409,1000,0.4
standing,sitting,0,401,1000,0.4
walking,standing,0,395,1000,0.4
walking,sitting,0,420,1000,0.4
sitting,standing,0,376,1000,0.4
sitting,sitting,1,396,1000,0.4
sitting,sitting,1,442,1000,0.4
sitting,standing,0,381,1000,0.4
walking,sitting,0,390,1000,0.4
walking,walking,1,398,1000,0.4
walking,walking,1,410,1000,0.4
standing,walking,0,410,1000,0.4
sitting,standing,0,392,1000,0.4
standing,walking,0,408,1000,0.4
sitting,standing,0,415,1000,0.4
standing,sitting,0,377,1000,0.4
walking,walking,1,395,1000,0.4
standing,walking,0,393,1000,0.4
standing,sitting,0,408,1000,0.4
walking,sitting,0,405,1000,0.4
standing,walking,0,385,1000,0.4
standing,sitting,0,393,1000,0.4
walking,standing,0,395,1000,0.4
walking,walking,1,397,1000,0.4
sitting,sitting,1,385,1000,0.4
walking,walking,1,401,1000,0.4
standing,standing,1,420,1000,0.4
sitting,standing,0,375,1000,0.4
standing,sitting,0,389,1000,0.4
sitting,sitting,1,407,1000,0.4
sitting,walking,0,388,1000,0.4
sitting,walking,0,418,1000,0.4
standing,walking,0,383,1000,0.4
sitting,sitting,1,402,1000,0.4
standing,standing,1,408,1000,0.4
standing,walking,0,406,1000,0.4
standing,walking,0,394,1000,0.4
walking,sitting,0,379,1000,0.4
standing,standing,1,396,1000,0.4
standing,walking,0,401,1000,0.4
sitting,walking,0,420,1000,0.4
standing,standing,1,391,1000,0.4
standing,walking,0,396,1000,0.4
standing,standing,1,429,1000,0.4
standing,standing,1,434,1000,0.4
walking,sitting,0,384,1000,0.4
sitting,walking,0,385,1000,0.4
sitting,sitting,1,380,1000,0.4
standing,standing,1,389,1000,0.4
sitting,sitting,1,390,1000,0.4
standing,standing,1,394,1000,0.4
sitting,walking,0,392,1000,0.4
standing,standing,1,401,1000,0.4
sitting,standing,0,414,1000,0.4
walking,walking,1,408,1000,0.4
walking,walking,1,384,1000,0.4
standing,sitting,0,403,1000,0.4
standing,standing,1,391,1000,0.4
standing,standing,1,415,1000,0.4
sitting,walking,0,388,1000,0.4
standing,walking,0,399,1000,0.4
walking,sitting,0,398,1000,0.4
sitting,sitting,1,392,1000,0.4
walking,standing,0,397,1000,0.4
walking,walking,1,405,1000,0.4
standing,sitting,0,416,1000,0.4
sitting,sitting,1,407,1000,0.4
standing,sitting,0,428,1000,0.4
walking,walking,1,408,1000,0.4
sitting,walking,0,420,1000,0.4
walking,sitting,0,382,1000,0.4
sitting,walking,0,388,1000,0.4
standing,walking,0,408,1000,0.4
walking,standing,0,0,1,0.41000000000000003
sitting,sitting,1,394,1000,0.41000000000000003
sitting,walking,0,429,1000,0.41000000000000003
sitting,walking,0,402,1000,0.41000000000000003
standing,standing,1,418,1000,0.41000000000000003
sitting,sitting,1,454,1000,0.41000000000000003
standing,walking,0,403,1000,0.41000000000000003
walking,standing,0,421,1000,0.41000000000000003
walking,walking,1,408,1000,0.41000000000000003
walking,sitting,0,402,1000,0.41000000000000003
standing,walking,0,398,1000,0.41000000000000003
standing,standing,1,388,1000,0.41000000000000003
sitting,walking,0,410,1000,0.41000000000000003
standing,standing,1,397,1000,0.41000000000000003
standing,standing,1,404,1000,0.41000000000000003
walking,standing,0,426,1000,0.41000000000000003
standing,walking,0,426,1000,0.41000000000000003
walking,sitting,0,416,1000,0.41000000000000003
sitting,sitting,1,399,1000,0.41000000000000003
sitting,walking,0,434,1000,0.41000000000000003
walking,walking,1,402,1000,0.41000000000000003
standing,walking,0,454,1000,0.41000000000000003
sitting,standing,0,380,1000,0.41000000000000003
sitting,standing,0,416,1000,0.41000000000000003
standing,sitting,0,400,1000,0.41000000000000003
standing,standing,1,386,1000,0.41000000000000003
walking,sitting,0,420,1000,0.41000000000000003
standing,sitting,0,423,1000,0.41000000000000003
walking,walking,1,395,1000,0.41000000000000003
walking,standing,0,428,1000,0.41000000000000003
sitting,sitting,1,426,1000,0.41000000000000003
walking,standing,0,411,1000,0.41000000000000003
sitting,walking,0,396,1000,0.41000000000000003
walking,walking,1,432,1000,0.41000000000000003
sitting,standing,0,405,1000,0.41000000000000003
standing,sitting,0,405,1000,0.41000000000000003
walking,sitting,0,391,1000,0.41000000000000003
standing,standing,1,445,1000,0.41000000000000003
sitting,walking,0,406,1000,0.41000000000000003
standing,standing,1,403,1000,0.41000000000000003
sitting,standing,0,406,1000,0.41000000000000003
standing,standing,1,397,1000,0.41000000000000003
sitting,sitting,1,430,1000,0.41000000000000003
walking,sitting,0,415,1000,0.41000000000000003
sitting,sitting,1,408,1000,0.41000000000000003
walking,walking,1,394,1000,0.41000000000000003
walking,walking,1,406,1000,0.41000000000000003
sitting,standing,0,447,1000,0.41000000000000003
sitting,walking,0,408,1000,0.41000000000000003
standing,standing,1,408,1000,0.41000000000000003
sitting,sitting,1,402,1000,0.41000000000000003
standing,walking,0,441,1000,0.41000000000000003
walking,standing,0,404,1000,0.41000000000000003
sitting,sitting,1,419,1000,0.41000000000000003
walking,standing,0,403,1000,0.41000000000000003
walking,standing,0,404,1000,0.41000000000000003
sitting,walking,0,432,1000,0.41000000000000003
walking,walking,1,397,1000,0.41000000000000003
standing,standing,1,422,1000,0.41000000000000003
walking,sitting,0,403,1000,0.41000000000000003
sitting,sitting,1,424,1000,0.41000000000000003
walking,standing,0,401,1000,0.41000000000000003
sitting,sitting,1,438,1000,0.41000000000000003
sitting,sitting,1,404,1000,0.41000000000000003
sitting,walking,0,418,1000,0.41000000000000003
standing,walking,0,402,1000,0.41000000000000003
sitting,walking,0,403,1000,0.41000000000000003
standing,standing,1,398,1000,0.41000000000000003
walking,sitting,0,408,1000,0.41000000000000003
walking,sitting,0,404,1000,0.41000000000000003
standing,walking,0,434,1000,0.41000000000000003
standing,standing,1,398,1000,0.41000000000000003
sitting,walking,0,459,1000,0.41000000000000003
walking,standing,0,416,1000,0.41000000000000003
standing,walking,0,388,1000,0.41000000000000003
sitting,standing,0,463,1000,0.41000000000000003
walking,standing,0,397,1000,0.41000000000000003
sitting,standing,0,418,1000,0.41000000000000003
standing,standing,1,429,1000,0.41000000000000003
walking,sitting,0,418,1000,0.41000000000000003
sitting,walking,0,400,1000,0.41000000000000003
standing,standing,1,411,1000,0.41000000000000003
walking,walking,1,417,1000,0.41000000000000003
sitting,standing,0,410,1000,0.41000000000000003
walking,standing,0,422,1000,0.41000000000000003
sitting,standing,0,414,1000,0.41000000000000003
standing,walking,0,395,1000,0.41000000000000003
sitting,sitting,1,397,1000,0.41000000000000003
standing,standing,1,400,1000,0.41000000000000003
walking,walking,1,410,1000,0.41000000000000003
walking,standing,0,402,1000,0.41000000000000003
sitting,walking,0,419,1000,0.41000000000000003
standing,sitting,0,423,1000,0.41000000000000003
standing,standing,1,407,1000,0.41000000000000003
walking,walking,1,427,1000,0.41000000000000003
walking,walking,1,417,1000,0.41000000000000003
standing,standing,1,445,1000,0.41000000000000003
standing,walking,0,405,1000,0.41000000000000003
standing,walking,0,445,1000,0.41000000000000003
sitting,standing,0,397,1000,0.41000000000000003
sitting,walking,0,426,1000,0.41000000000000003
walking,sitting,0,430,1000,0.41000000000000003
walking,sitting,0,408,1000,0.41000000000000003
standing,walking,0,402,1000,0.41000000000000003
sitting,standing,0,410,1000,0.41000000000000003
walking,sitting,0,403,1000,0.41000000000000003
standing,standing,1,404,1000,0.41000000000000003
sitting,sitting,1,439,1000,0.41000000000000003
walking,standing,0,414,1000,0.41000000000000003
standing,walking,0,427,1000,0.41000000000000003
sitting,standing,0,383,1000,0.41000000000000003
sitting,standing,0,442,1000,0.41000000000000003
walking,walking,1,395,1000,0.41000000000000003
standing,standing,1,417,1000,0.41000000000000003
standing,standing,1,433,1000,0.41000000000000003
walking,standing,0,411,1000,0.41000000000000003
walking,standing,0,417,1000,0.41000000000000003
sitting,standing,0,431,1000,0.41000000000000003
sitting,sitting,1,378,1000,0.41000000000000003
standing,sitting,0,430,1000,0.41000000000000003
sitting,standing,0,397,1000,0.41000000000000003
walking,walking,1,400,1000,0.41000000000000003
standing,standing,1,408,1000,0.41000000000000003
walking,standing,0,418,1000,0.41000000000000003
sitting,standing,0,397,1000,0.41000000000000003
standing,walking,0,405,1000,0.41000000000000003
standing,sitting,0,416,1000,0.41000000000000003
sitting,walking,0,408,1000,0.41000000000000003
standing,sitting,0,415,1000,0.41000000000000003
walking,standing,0,408,1000,0.41000000000000003
walking,walking,1,414,1000,0.41000000000000003
sitting,sitting,1,404,1000,0.41000000000000003
walking,sitting,0,439,1000,0.41000000000000003
sitting,standing,0,452,1000,0.41000000000000003
standing,walking,0,376,1000,0.41000000000000003
sitting,walking,0,440,1000,0.41000000000000003
walking,walking,1,420,1000,0.41000000000000003
sitting,standing,0,402,1000,0.41000000000000003
walking,standing,0,393,1000,0.41000000000000003
sitting,standing,0,397,1000,0.41000000000000003
walking,sitting,0,400,1000,0.41000000000000003
standing,sitting,0,395,1000,0.41000000000000003
walking,walking,1,407,1000,0.41000000000000003
standing,standing,1,421,1000,0.41000000000000003
sitting,standing,0,385,1000,0.41000000000000003
sitting,sitting,1,418,1000,0.41000000000000003
walking,standing,0,400,1000,0.41000000000000003
walking,sitting,0,424,1000,0.41000000000000003
walking,standing,0,413,1000,0.41000000000000003
standing,standing,1,430,1000,0.41000000000000003
standing,standing,1,417,1000,0.41000000000000003
walking,sitting,0,413,1000,0.41000000000000003
sitting,walking,0,405,1000,0.41000000000000003
sitting,walking,0,414,1000,0.41000000000000003
walking,walking,1,431,1000,0.41000000000000003
standing,sitting,0,423,1000,0.41000000000000003
sitting,sitting,1,394,1000,0.41000000000000003
walking,walking,1,407,1000,0.41000000000000003
sitting,standing,0,416,1000,0.41000000000000003
standing,standing,1,388,1000,0.41000000000000003
walking,standing,0,409,1000,0.41000000000000003
standing,standing,1,411,1000,0.41000000000000003
standing,sitting,0,408,1000,0.41000000000000003
walking,walking,1,398,1000,0.41000000000000003
walking,sitting,0,431,1000,0.41000000000000003
sitting,walking,0,379,1000,0.41000000000000003
walking,sitting,0,410,1000,0.41000000000000003
walking,standing,0,404,1000,0.41000000000000003
standing,standing,1,398,1000,0.41000000000000003
sitting,walking,0,415,1000,0.41000000000000003
sitting,walking,0,381,1000,0.41000000000000003
walking,walking,1,404,1000,0.41000000000000003
sitting,sitting,1,430,1000,0.41000000000000003
walking,standing,0,415,1000,0.41000000000000003
standing,standing,1,408,1000,0.41000000000000003
sitting,walking,0,402,1000,0.41000000000000003
sitting,sitting,1,409,1000,0.41000000000000003
sitting,walking,0,407,1000,0.41000000000000003
walking,walking,1,418,1000,0.41000000000000003
standing,standing,1,408,1000,0.41000000000000003
walking,sitting,0,433,1000,0.41000000000000003
standing,standing,1,413,1000,0.41000000000000003
walking,walking,1,434,1000,0.41000000000000003
standing,walking,0,423,1000,0.41000000000000003
sitting,sitting,1,421,1000,0.41000000000000003
walking,standing,0,383,1000,0.41000000000000003
walking,standing,0,419,1000,0.41000000000000003
standing,sitting,0,434,1000,0.41000000000000003
walking,walking,1,429,1000,0.41000000000000003
walking,walking,1,411,1000,0.41000000000000003
sitting,walking,0,401,1000,0.41000000000000003
walking,walking,1,398,1000,0.41000000000000003
standing,standing,1,439,1000,0.41000000000000003
sitting,walking,0,426,1000,0.41000000000000003
walking,walking,1,407,1000,0.41000000000000003
walking,walking,1,407,1000,0.41000000000000003
standing,sitting,0,427,1000,0.41000000000000003
sitting,standing,0,402,1000,0.41000000000000003
standing,standing,1,430,1000,0.41000000000000003
standing,standing,1,441,1000,0.41000000000000003
