actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
sitting,standing,0,400,1000,0.4
standing,walking,0,396,1000,0.4
standing,sitting,0,411,1000,0.4
sitting,walking,0,376,1000,0.4
walking,sitting,0,393,1000,0.4
walking,sitting,0,395,1000,0.4
standing,sitting,0,433,1000,0.4
standing,sitting,0,394,1000,0.4
standing,walking,0,411,1000,0.4
walking,standing,0,397,1000,0.4
walking,walking,1,383,1000,0.4
walking,walking,1,398,1000,0.4
standing,standing,1,423,1000,0.4
standing,standing,1,427,1000,0.4
walking,sitting,0,402,1000,0.4
walking,standing,0,386,1000,0.4
standing,walking,0,409,1000,0.4
walking,walking,1,416,1000,0.4
walking,walking,1,435,1000,0.4
standing,walking,0,375,1000,0.4
walking,sitting,0,388,1000,0.4
standing,walking,0,401,1000,0.4
walking,walking,1,422,1000,0.4
walking,walking,1,402,1000,0.4
walking,standing,0,401,1000,0.4
standing,walking,0,380,1000,0.4
walking,standing,0,426,1000,0.4
sitting,sitting,1,389,1000,0.4
sitting,sitting,1,395,1000,0.4
sitting,standing,0,384,1000,0.4
walking,walking,1,403,1000,0.4
sitting,standing,0,402,1000,0.4
standing,walking,0,406,1000,0.4
standing,sitting,0,436,1000,0.4
standing,walking,0,408,1000,0.4
standing,sitting,0,386,1000,0.4
standing,sitting,0,395,1000,0.4
standing,sitting,0,385,1000,0.4
standing,sitting,0,399,1000,0.4
standing,walking,0,398,1000,0.4
sitting,sitting,1,400,1000,0.4
standing,walking,0,426,1000,0.4
walking,walking,1,413,1000,0.4
standing,walking,0,381,1000,0.4
standing,walking,0,391,1000,0.4
sitting,standing,0,404,1000,0.4
standing,sitting,0,402,1000,0.4
walking,walking,1,398,1000,0.4
sitting,walking,0,413,1000,0.4
sitting,standing,0,392,1000,0.4
walking,sitting,0,402,1000,0.4
standing,sitting,0,392,1000,0.4
standing,standing,1,394,1000,0.4
sitting,sitting,1,392,1000,0.4
standing,standing,1,414,1000,0.4
walking,walking,1,412,1000,0.4
standing,standing,1,405,1000,0.4
walking,walking,1,416,1000,0.4
walking,sitting,0,410,1000,0.4
standing,walking,0,412,1000,0.4
walking,sitting,0,424,1000,0.4
sitting,standing,0,420,1000,0.4
walking,walking,1,383,1000,0.4
walking,sitting,0,411,1000,0.4
sitting,sitting,1,427,1000,0.4
sitting,standing,0,386,1000,0.4
standing,sitting,0,377,1000,0.4
standing,standing,1,371,1000,0.4
walking,standing,0,408,1000,0.4
standing,standing,1,387,1000,0.4
sitting,sitting,1,395,1000,0.4
walking,walking,1,410,1000,0.4
standing,standing,1,400,1000,0.4
standing,walking,0,414,1000,0.4
walking,sitting,0,392,1000,0.4
standing,standing,1,383,1000,0.4
walking,standing,0,420,1000,0.4
sitting,standing,0,391,1000,0.4
walking,walking,1,404,1000,0.4
standing,standing,1,412,1000,0.4
standing,sitting,0,397,1000,0.4
walking,standing,0,421,1000,0.4
walking,walking,1,432,1000,0.4
standing,sitting,0,382,1000,0.4
standing,sitting,0,390,1000,0.4
walking,standing,0,393,1000,0.4
walking,standing,0,356,1000,0.4
sitting,walking,0,392,1000,0.4
sitting,standing,0,393,1000,0.4
sitting,walking,0,409,1000,0.4
walking,sitting,0,400,1000,0.4
standing,walking,0,382,1000,0.4
sitting,standing,0,403,1000,0.4
standing,standing,1,401,1000,0.4
sitting,sitting,1,419,1000,0.4
standing,sitting,0,393,1000,0.4
standing,walking,0,380,1000,0.4
walking,standing,0,415,1000,0.4
standing,sitting,0,431,1000,0.4
walking,walking,1,419,1000,0.4
standing,sitting,0,403,1000,0.4
sitting,sitting,1,395,1000,0.4
sitting,sitting,1,398,1000,0.4
standing,sitting,0,398,1000,0.4
sitting,standing,0,400,1000,0.4
sitting,standing,0,396,1000,0.4
standing,walking,0,390,1000,0.4
walking,walking,1,405,1000,0.4
standing,walking,0,406,1000,0.4
sitting,sitting,1,387,1000,0.4
standing,walking,0,410,1000,0.4
sitting,standing,0,403,1000,0.4
standing,sitting,0,395,1000,0.4
walking,standing,0,407,1000,0.4
walking,sitting,0,406,1000,0.4
standing,standing,1,413,1000,0.4
sitting,sitting,1,426,1000,0.4
sitting,walking,0,411,1000,0.4
walking,standing,0,398,1000,0.4
sitting,walking,0,427,1000,0.4
standing,walking,0,406,1000,0.4
standing,sitting,0,413,1000,0.4
standing,standing,1,404,1000,0.4
sitting,walking,0,391,1000,0.4
sitting,standing,0,389,1000,0.4
standing,walking,0,428,1000,0.4
walking,walking,1,384,1000,0.4
standing,walking,0,399,1000,0.4
standing,sitting,0,378,1000,0.4
standing,standing,1,397,1000,0.4
walking,walking,1,409,1000,0.4
walking,standing,0,411,1000,0.4
standing,walking,0,404,1000,0.4
sitting,walking,0,412,1000,0.4
walking,standing,0,404,1000,0.4
walking,walking,1,406,1000,0.4
walking,walking,1,414,1000,0.4
sitting,sitting,1,397,1000,0.4
sitting,walking,0,393,1000,0.4
standing,standing,1,427,1000,0.4
sitting,sitting,1,396,1000,0.4
sitting,standing,0,406,1000,0.4
standing,sitting,0,392,1000,0.4
standing,sitting,0,409,1000,0.4
sitting,standing,0,381,1000,0.4
walking,walking,1,421,1000,0.4
walking,sitting,0,373,1000,0.4
walking,walking,1,361,1000,0.4
sitting,walking,0,386,1000,0.4
walking,sitting,0,406,1000,0.4
standing,standing,1,407,1000,0.4
sitting,sitting,1,391,1000,0.4
sitting,walking,0,382,1000,0.4
walking,standing,0,394,1000,0.4
standing,standing,1,393,1000,0.4
standing,sitting,0,397,1000,0.4
standing,standing,1,433,1000,0.4
standing,walking,0,413,1000,0.4
sitting,walking,0,387,1000,0.4
sitting,walking,0,400,1000,0.4
walking,walking,1,369,1000,0.4
standing,sitting,0,402,1000,0.4
standing,walking,0,402,1000,0.4
sitting,sitting,1,410,1000,0.4
walking,standing,0,375,1000,0.4
standing,walking,0,394,1000,0.4
sitting,sitting,1,409,1000,0.4
sitting,walking,0,407,1000,0.4
standing,standing,1,381,1000,0.4
standing,standing,1,384,1000,0.4
sitting,walking,0,386,1000,0.4
standing,standing,1,409,1000,0.4
sitting,standing,0,370,1000,0.4
standing,standing,1,407,1000,0.4
sitting,standing,0,406,1000,0.4
sitting,standing,0,382,1000,0.4
sitting,walking,0,402,1000,0.4
standing,sitting,0,388,1000,0.4
standing,walking,0,390,1000,0.4
walking,sitting,0,434,1000,0.4
standing,walking,0,378,1000,0.4
sitting,walking,0,391,1000,0.4
sitting,walking,0,395,1000,0.4
standing,sitting,0,393,1000,0.4
walking,walking,1,395,1000,0.4
standing,standing,1,392,1000,0.4
walking,standing,0,418,1000,0.4
walking,walking,1,415,1000,0.4
walking,walking,1,375,1000,0.4
standing,walking,0,400,1000,0.4
standing,standing,1,377,1000,0.4
walking,sitting,0,0,1,0.5
sitting,walking,0,489,1000,0.5
walking,sitting,0,504,1000,0.5
standing,standing,1,529,1000,0.5
sitting,sitting,1,510,1000,0.5
walking,standing,0,496,1000,0.5
walking,walking,1,511,1000,0.5
sitting,sitting,1,505,1000,0.5
sitting,walking,0,492,1000,0.5
sitting,sitting,1,493,1000,0.5
standing,walking,0,482,1000,0.5
standing,walking,0,508,1000,0.5
walking,walking,1,513,1000,0.5
sitting,walking,0,488,1000,0.5
standing,sitting,0,481,1000,0.5
walking,walking,1,469,1000,0.5
walking,walking,1,505,1000,0.5
walking,sitting,0,481,1000,0.5
walking,walking,1,505,1000,0.5
sitting,sitting,1,494,1000,0.5
sitting,sitting,1,502,1000,0.5
walking,sitting,0,507,1000,0.5
walking,standing,0,474,1000,0.5
standing,standing,1,511,1000,0.5
walking,walking,1,495,1000,0.5
walking,standing,0,501,1000,0.5
standing,sitting,0,486,1000,0.5
walking,walking,1,477,1000,0.5
sitting,walking,0,512,1000,0.5
standing,walking,0,488,1000,0.5
standing,standing,1,503,1000,0.5
sitting,sitting,1,504,1000,0.5
walking,sitting,0,513,1000,0.5
standing,standing,1,497,1000,0.5
standing,standing,1,510,1000,0.5
sitting,sitting,1,509,1000,0.5
standing,walking,0,492,1000,0.5
walking,walking,1,492,1000,0.5
standing,standing,1,513,1000,0.5
walking,standing,0,494,1000,0.5
walking,walking,1,482,1000,0.5
walking,sitting,0,488,1000,0.5
sitting,walking,0,488,1000,0.5
standing,sitting,0,510,1000,0.5
standing,standing,1,519,1000,0.5
walking,standing,0,502,1000,0.5
sitting,sitting,1,495,1000,0.5
walking,walking,1,501,1000,0.5
walking,walking,1,493,1000,0.5
walking,walking,1,510,1000,0.5
walking,sitting,0,509,1000,0.5
sitting,sitting,1,484,1000,0.5
walking,standing,0,511,1000,0.5
standing,standing,1,522,1000,0.5
standing,walking,0,489,1000,0.5
standing,sitting,0,468,1000,0.5
walking,standing,0,524,1000,0.5
standing,standing,1,486,1000,0.5
sitting,standing,0,505,1000,0.5
walking,standing,0,487,1000,0.5
standing,sitting,0,506,1000,0.5
standing,sitting,0,482,1000,0.5
standing,sitting,0,502,1000,0.5
standing,standing,1,501,1000,0.5
walking,sitting,0,477,1000,0.5
walking,sitting,0,484,1000,0.5
sitting,standing,0,513,1000,0.5
sitting,standing,0,487,1000,0.5
sitting,walking,0,512,1000,0.5
standing,walking,0,496,1000,0.5
walking,sitting,0,526,1000,0.5
sitting,standing,0,483,1000,0.5
sitting,sitting,1,505,1000,0.5
walking,walking,1,478,1000,0.5
standing,walking,0,469,1000,0.5
standing,standing,1,503,1000,0.5
standing,standing,1,496,1000,0.5
sitting,sitting,1,511,1000,0.5
walking,walking,1,523,1000,0.5
walking,standing,0,472,1000,0.5
sitting,sitting,1,513,1000,0.5
standing,sitting,0,505,1000,0.5
walking,standing,0,488,1000,0.5
standing,sitting,0,483,1000,0.5
standing,walking,0,505,1000,0.5
walking,standing,0,501,1000,0.5
standing,standing,1,467,1000,0.5
sitting,walking,0,489,1000,0.5
walking,sitting,0,500,1000,0.5
standing,standing,1,484,1000,0.5
standing,sitting,0,494,1000,0.5
sitting,standing,0,493,1000,0.5
sitting,sitting,1,490,1000,0.5
walking,standing,0,521,1000,0.5
standing,walking,0,510,1000,0.5
standing,standing,1,526,1000,0.5
standing,standing,1,489,1000,0.5
sitting,sitting,1,495,1000,0.5
walking,standing,0,502,1000,0.5
sitting,sitting,1,506,1000,0.5
walking,standing,0,506,1000,0.5
walking,sitting,0,504,1000,0.5
sitting,walking,0,470,1000,0.5
walking,sitting,0,498,1000,0.5
walking,sitting,0,520,1000,0.5
walking,sitting,0,512,1000,0.5
walking,sitting,0,492,1000,0.5
standing,standing,1,503,1000,0.5
standing,sitting,0,486,1000,0.5
walking,standing,0,502,1000,0.5
standing,sitting,0,512,1000,0.5
standing,walking,0,481,1000,0.5
walking,walking,1,477,1000,0.5
walking,standing,0,494,1000,0.5
walking,walking,1,500,1000,0.5
standing,sitting,0,488,1000,0.5
walking,sitting,0,487,1000,0.5
sitting,walking,0,494,1000,0.5
sitting,sitting,1,518,1000,0.5
walking,standing,0,511,1000,0.5
walking,walking,1,481,1000,0.5
walking,standing,0,489,1000,0.5
sitting,walking,0,500,1000,0.5
standing,walking,0,512,1000,0.5
sitting,sitting,1,463,1000,0.5
standing,sitting,0,515,1000,0.5
sitting,standing,0,490,1000,0.5
sitting,standing,0,511,1000,0.5
standing,walking,0,500,1000,0.5
standing,sitting,0,491,1000,0.5
walking,walking,1,514,1000,0.5
standing,standing,1,492,1000,0.5
sitting,sitting,1,482,1000,0.5
standing,standing,1,520,1000,0.5
sitting,sitting,1,475,1000,0.5
standing,standing,1,511,1000,0.5
walking,walking,1,508,1000,0.5
sitting,sitting,1,510,1000,0.5
standing,sitting,0,499,1000,0.5
walking,standing,0,515,1000,0.5
walking,walking,1,494,1000,0.5
sitting,walking,0,515,1000,0.5
standing,sitting,0,518,1000,0.5
walking,walking,1,481,1000,0.5
walking,standing,0,504,1000,0.5
standing,sitting,0,468,1000,0.5
sitting,sitting,1,495,1000,0.5
standing,standing,1,523,1000,0.5
walking,standing,0,512,1000,0.5
sitting,sitting,1,499,1000,0.5
sitting,sitting,1,477,1000,0.5
standing,standing,1,487,1000,0.5
standing,walking,0,522,1000,0.5
walking,sitting,0,504,1000,0.5
sitting,sitting,1,493,1000,0.5
walking,walking,1,542,1000,0.5
standing,walking,0,496,1000,0.5
standing,standing,1,466,1000,0.5
sitting,standing,0,468,1000,0.5
standing,standing,1,516,1000,0.5
walking,walking,1,504,1000,0.5
sitting,walking,0,510,1000,0.5
standing,walking,0,487,1000,0.5
sitting,walking,0,516,1000,0.5
standing,walking,0,523,1000,0.5
sitting,sitting,1,537,1000,0.5
walking,walking,1,506,1000,0.5
standing,sitting,0,502,1000,0.5
walking,sitting,0,505,1000,0.5
standing,standing,1,518,1000,0.5
walking,walking,1,474,1000,0.5
standing,standing,1,525,1000,0.5
standing,standing,1,482,1000,0.5
standing,sitting,0,506,1000,0.5
walking,standing,0,504,1000,0.5
standing,standing,1,525,1000,0.5
standing,walking,0,480,1000,0.5
sitting,sitting,1,503,1000,0.5
walking,standing,0,507,1000,0.5
sitting,standing,0,476,1000,0.5
walking,walking,1,511,1000,0.5
sitting,sitting,1,496,1000,0.5
walking,standing,0,509,1000,0.5
standing,standing,1,508,1000,0.5
standing,walking,0,490,1000,0.5
sitting,sitting,1,498,1000,0.5
sitting,standing,0,507,1000,0.5
sitting,standing,0,487,1000,0.5
walking,standing,0,487,1000,0.5
sitting,standing,0,495,1000,0.5
walking,walking,1,514,1000,0.5
sitting,walking,0,515,1000,0.5
walking,standing,0,495,1000,0.5
standing,sitting,0,497,1000,0.5
walking,walking,1,468,1000,0.5
sitting,walking,0,504,1000,0.5
walking,standing,0,512,1000,0.5
sitting,walking,0,522,1000,0.5
standing,standing,1,486,1000,0.5
walking,walking,1,524,1000,0.5
standing,sitting,0,483,1000,0.5
sitting,standing,0,503,1000,0.5
sitting,sitting,1,487,1000,0.5
sitting,walking,0,491,1000,0.5
standing,walking,0,489,1000,0.5
sitting,standing,0,476,1000,0.5
standing,standing,1,520,1000,0.5
standing,standing,1,536,1000,0.5
walking,standing,0,471,1000,0.5
standing,standing,1,493,1000,0.5
walking,sitting,0,487,1000,0.5
sitting,sitting,1,507,1000,0.5
sitting,walking,0,485,1000,0.5
sitting,sitting,1,508,1000,0.5
walking,standing,0,501,1000,0.5
standing,standing,1,503,1000,0.5
standing,sitting,0,507,1000,0.5
standing,sitting,0,492,1000,0.5
walking,standing,0,520,1000,0.5
standing,sitting,0,481,1000,0.5
standing,sitting,0,498,1000,0.5
standing,sitting,0,504,1000,0.5
walking,standing,0,487,1000,0.5
walking,standing,0,479,1000,0.5
sitting,walking,0,476,1000,0.5
standing,walking,0,506,1000,0.5
sitting,walking,0,496,1000,0.5
standing,sitting,0,481,1000,0.5
walking,standing,0,517,1000,0.5
walking,sitting,0,493,1000,0.5
sitting,walking,0,495,1000,0.5
walking,walking,1,486,1000,0.5
standing,standing,1,514,1000,0.5
sitting,sitting,1,476,1000,0.5
standing,sitting,0,472,1000,0.5
walking,walking,1,500,1000,0.5
walking,sitting,0,491,1000,0.5
walking,walking,1,488,1000,0.5
standing,walking,0,487,1000,0.5
walking,walking,1,514,1000,0.5
standing,sitting,0,492,1000,0.5
walking,walking,1,475,1000,0.5
standing,walking,0,511,1000,0.5
walking,walking,1,467,1000,0.5
sitting,sitting,1,515,1000,0.5
standing,standing,1,484,1000,0.5
standing,walking,0,489,1000,0.5
standing,sitting,0,527,1000,0.5
walking,standing,0,500,1000,0.5
standing,standing,1,493,1000,0.5
walking,standing,0,488,1000,0.5
standing,sitting,0,525,1000,0.5
walking,sitting,0,520,1000,0.5
standing,walking,0,495,1000,0.5
sitting,sitting,1,496,1000,0.5
standing,sitting,0,493,1000,0.5
standing,walking,0,506,1000,0.5
standing,walking,0,511,1000,0.5
standing,walking,0,514,1000,0.5
standing,standing,1,484,1000,0.5
sitting,sitting,1,492,1000,0.5
sitting,sitting,1,495,1000,0.5
sitting,standing,0,510,1000,0.5
walking,walking,1,498,1000,0.5
walking,sitting,0,509,1000,0.5
walking,sitting,0,488,1000,0.5
sitting,sitting,1,486,1000,0.5
walking,sitting,0,503,1000,0.5
sitting,standing,0,528,1000,0.5
standing,walking,0,487,1000,0.5
walking,walking,1,492,1000,0.5
sitting,standing,0,510,1000,0.5
walking,standing,0,498,1000,0.5
standing,standing,1,516,1000,0.5
walking,standing,0,490,1000,0.5
standing,standing,1,482,1000,0.5
standing,standing,1,511,1000,0.5
standing,walking,0,514,1000,0.5
sitting,sitting,1,506,1000,0.5
sitting,sitting,1,487,1000,0.5
standing,standing,1,490,1000,0.5
sitting,sitting,1,477,1000,0.5
standing,sitting,0,503,1000,0.5
walking,walking,1,503,1000,0.5
sitting,standing,0,535,1000,0.5
standing,standing,1,503,1000,0.5
sitting,standing,0,486,1000,0.5
sitting,standing,0,516,1000,0.5
sitting,standing,0,502,1000,0.5
sitting,standing,0,475,1000,0.5
standing,sitting,0,516,1000,0.5
sitting,standing,0,496,1000,0.5
sitting,sitting,1,498,1000,0.5
standing,walking,0,495,1000,0.5
walking,sitting,0,514,1000,0.5
sitting,standing,0,494,1000,0.5
sitting,walking,0,521,1000,0.5
sitting,standing,0,476,1000,0.5
sitting,standing,0,504,1000,0.5
walking,walking,1,481,1000,0.5
standing,sitting,0,488,1000,0.5
standing,sitting,0,453,1000,0.5
standing,sitting,0,498,1000,0.5
sitting,sitting,1,508,1000,0.5
walking,sitting,0,481,1000,0.5
walking,standing,0,489,1000,0.5
walking,walking,1,486,1000,0.5
standing,walking,0,486,1000,0.5
sitting,sitting,1,504,1000,0.5
sitting,standing,0,533,1000,0.5
standing,standing,1,496,1000,0.5
sitting,sitting,1,503,1000,0.5
sitting,walking,0,483,1000,0.5
standing,walking,0,504,1000,0.5
sitting,walking,0,497,1000,0.5
sitting,walking,0,514,1000,0.5
standing,sitting,0,489,1000,0.5
walking,walking,1,523,1000,0.5
sitting,sitting,1,509,1000,0.5
sitting,walking,0,497,1000,0.5
standing,sitting,0,499,1000,0.5
walking,sitting,0,485,1000,0.5
standing,sitting,0,479,1000,0.5
sitting,sitting,1,514,1000,0.5
standing,walking,0,494,1000,0.5
standing,walking,0,486,1000,0.5
standing,standing,1,491,1000,0.5
walking,standing,0,493,1000,0.5
sitting,sitting,1,514,1000,0.5
walking,sitting,0,497,1000,0.5
walking,walking,1,489,1000,0.5
standing,sitting,0,483,1000,0.5
standing,standing,1,483,1000,0.5
standing,standing,1,523,1000,0.5
walking,sitting,0,499,1000,0.5
sitting,walking,0,0,1,0.6000000000000001
standing,standing,1,564,1000,0.6000000000000001
walking,standing,0,600,1000,0.6000000000000001
sitting,sitting,1,602,1000,0.6000000000000001
sitting,sitting,1,608,1000,0.6000000000000001
sitting,sitting,1,596,1000,0.6000000000000001
walking,walking,1,612,1000,0.6000000000000001
standing,standing,1,599,1000,0.6000000000000001
sitting,sitting,1,585,1000,0.6000000000000001
sitting,walking,0,583,1000,0.6000000000000001
sitting,sitting,1,599,1000,0.6000000000000001
walking,sitting,0,599,1000,0.6000000000000001
standing,standing,1,612,1000,0.6000000000000001
sitting,standing,0,606,1000,0.6000000000000001
walking,standing,0,595,1000,0.6000000000000001
standing,standing,1,583,1000,0.6000000000000001
sitting,standing,0,600,1000,0.6000000000000001
sitting,sitting,1,606,1000,0.6000000000000001
sitting,sitting,1,581,1000,0.6000000000000001
walking,standing,0,581,1000,0.6000000000000001
walking,sitting,0,613,1000,0.6000000000000001
sitting,walking,0,592,1000,0.6000000000000001
sitting,standing,0,613,1000,0.6000000000000001
sitting,sitting,1,602,1000,0.6000000000000001
sitting,standing,0,612,1000,0.6000000000000001
standing,standing,1,588,1000,0.6000000000000001
sitting,sitting,1,630,1000,0.6000000000000001
sitting,standing,0,581,1000,0.6000000000000001
walking,walking,1,593,1000,0.6000000000000001
standing,walking,0,597,1000,0.6000000000000001
standing,walking,0,625,1000,0.6000000000000001
standing,sitting,0,592,1000,0.6000000000000001
walking,sitting,0,598,1000,0.6000000000000001
walking,sitting,0,584,1000,0.6000000000000001
walking,sitting,0,596,1000,0.6000000000000001
standing,standing,1,598,1000,0.6000000000000001
walking,standing,0,576,1000,0.6000000000000001
walking,walking,1,607,1000,0.6000000000000001
walking,walking,1,593,1000,0.6000000000000001
standing,walking,0,585,1000,0.6000000000000001
sitting,walking,0,590,1000,0.6000000000000001
sitting,sitting,1,601,1000,0.6000000000000001
standing,sitting,0,606,1000,0.6000000000000001
walking,walking,1,624,1000,0.6000000000000001
standing,standing,1,604,1000,0.6000000000000001
walking,standing,0,603,1000,0.6000000000000001
sitting,sitting,1,582,1000,0.6000000000000001
standing,walking,0,593,1000,0.6000000000000001
standing,standing,1,600,1000,0.6000000000000001
sitting,sitting,1,597,1000,0.6000000000000001
walking,sitting,0,583,1000,0.6000000000000001
standing,standing,1,596,1000,0.6000000000000001
walking,walking,1,591,1000,0.6000000000000001
walking,walking,1,598,1000,0.6000000000000001
standing,sitting,0,585,1000,0.6000000000000001
standing,standing,1,591,1000,0.6000000000000001
walking,walking,1,608,1000,0.6000000000000001
sitting,walking,0,611,1000,0.6000000000000001
walking,walking,1,576,1000,0.6000000000000001
standing,standing,1,604,1000,0.6000000000000001
standing,sitting,0,604,1000,0.6000000000000001
sitting,sitting,1,592,1000,0.6000000000000001
walking,standing,0,585,1000,0.6000000000000001
sitting,standing,0,598,1000,0.6000000000000001
sitting,standing,0,612,1000,0.6000000000000001
standing,standing,1,626,1000,0.6000000000000001
sitting,walking,0,570,1000,0.6000000000000001
walking,walking,1,613,1000,0.6000000000000001
walking,walking,1,606,1000,0.6000000000000001
sitting,walking,0,601,1000,0.6000000000000001
sitting,standing,0,575,1000,0.6000000000000001
walking,walking,1,597,1000,0.6000000000000001
sitting,sitting,1,585,1000,0.6000000000000001
sitting,walking,0,592,1000,0.6000000000000001
standing,standing,1,586,1000,0.6000000000000001
sitting,walking,0,601,1000,0.6000000000000001
sitting,sitting,1,617,1000,0.6000000000000001
sitting,sitting,1,589,1000,0.6000000000000001
sitting,standing,0,606,1000,0.6000000000000001
walking,walking,1,569,1000,0.6000000000000001
standing,standing,1,597,1000,0.6000000000000001
walking,walking,1,598,1000,0.6000000000000001
walking,sitting,0,590,1000,0.6000000000000001
standing,standing,1,591,1000,0.6000000000000001
sitting,sitting,1,618,1000,0.6000000000000001
sitting,sitting,1,625,1000,0.6000000000000001
standing,walking,0,603,1000,0.6000000000000001
standing,standing,1,601,1000,0.6000000000000001
walking,walking,1,615,1000,0.6000000000000001
sitting,sitting,1,586,1000,0.6000000000000001
sitting,standing,0,627,1000,0.6000000000000001
standing,walking,0,574,1000,0.6000000000000001
standing,standing,1,590,1000,0.6000000000000001
standing,standing,1,584,1000,0.6000000000000001
standing,sitting,0,599,1000,0.6000000000000001
standing,standing,1,594,1000,0.6000000000000001
sitting,standing,0,602,1000,0.6000000000000001
standing,walking,0,563,1000,0.6000000000000001
sitting,sitting,1,586,1000,0.6000000000000001
standing,sitting,0,617,1000,0.6000000000000001
standing,sitting,0,600,1000,0.6000000000000001
walking,sitting,0,587,1000,0.6000000000000001
standing,walking,0,614,1000,0.6000000000000001
walking,walking,1,597,1000,0.6000000000000001
walking,walking,1,601,1000,0.6000000000000001
walking,sitting,0,590,1000,0.6000000000000001
walking,sitting,0,579,1000,0.6000000000000001
sitting,standing,0,596,1000,0.6000000000000001
standing,standing,1,602,1000,0.6000000000000001
walking,walking,1,597,1000,0.6000000000000001
walking,standing,0,616,1000,0.6000000000000001
walking,standing,0,593,1000,0.6000000000000001
standing,sitting,0,600,1000,0.6000000000000001
walking,sitting,0,596,1000,0.6000000000000001
standing,standing,1,585,1000,0.6000000000000001
walking,walking,1,586,1000,0.6000000000000001
walking,walking,1,582,1000,0.6000000000000001
sitting,standing,0,592,1000,0.6000000000000001
sitting,sitting,1,585,1000,0.6000000000000001
sitting,standing,0,593,1000,0.6000000000000001
walking,walking,1,593,1000,0.6000000000000001
standing,sitting,0,592,1000,0.6000000000000001
walking,sitting,0,609,1000,0.6000000000000001
walking,walking,1,612,1000,0.6000000000000001
sitting,sitting,1,598,1000,0.6000000000000001
walking,sitting,0,601,1000,0.6000000000000001
walking,standing,0,585,1000,0.6000000000000001
sitting,walking,0,611,1000,0.6000000000000001
walking,walking,1,602,1000,0.6000000000000001
walking,sitting,0,618,1000,0.6000000000000001
walking,walking,1,627,1000,0.6000000000000001
sitting,walking,0,606,1000,0.6000000000000001
standing,standing,1,607,1000,0.6000000000000001
walking,walking,1,593,1000,0.6000000000000001
standing,standing,1,590,1000,0.6000000000000001
sitting,walking,0,607,1000,0.6000000000000001
standing,sitting,0,624,1000,0.6000000000000001
standing,sitting,0,618,1000,0.6000000000000001
standing,standing,1,580,1000,0.6000000000000001
walking,standing,0,623,1000,0.6000000000000001
walking,standing,0,606,1000,0.6000000000000001
walking,walking,1,614,1000,0.6000000000000001
walking,walking,1,613,1000,0.6000000000000001
walking,walking,1,611,1000,0.6000000000000001
sitting,standing,0,595,1000,0.6000000000000001
walking,walking,1,586,1000,0.6000000000000001
standing,standing,1,604,1000,0.6000000000000001
walking,sitting,0,612,1000,0.6000000000000001
standing,standing,1,608,1000,0.6000000000000001
standing,standing,1,611,1000,0.6000000000000001
sitting,standing,0,602,1000,0.6000000000000001
sitting,standing,0,601,1000,0.6000000000000001
sitting,walking,0,613,1000,0.6000000000000001
sitting,standing,0,572,1000,0.6000000000000001
walking,walking,1,578,1000,0.6000000000000001
walking,sitting,0,603,1000,0.6000000000000001
walking,walking,1,606,1000,0.6000000000000001
standing,standing,1,630,1000,0.6000000000000001
sitting,standing,0,586,1000,0.6000000000000001
standing,walking,0,597,1000,0.6000000000000001
walking,walking,1,587,1000,0.6000000000000001
walking,standing,0,613,1000,0.6000000000000001
standing,sitting,0,618,1000,0.6000000000000001
walking,standing,0,599,1000,0.6000000000000001
standing,sitting,0,630,1000,0.6000000000000001
sitting,walking,0,597,1000,0.6000000000000001
sitting,sitting,1,617,1000,0.6000000000000001
sitting,sitting,1,589,1000,0.6000000000000001
walking,walking,1,601,1000,0.6000000000000001
walking,walking,1,596,1000,0.6000000000000001
walking,walking,1,562,1000,0.6000000000000001
sitting,sitting,1,605,1000,0.6000000000000001
walking,walking,1,622,1000,0.6000000000000001
standing,sitting,0,602,1000,0.6000000000000001
walking,walking,1,590,1000,0.6000000000000001
sitting,sitting,1,580,1000,0.6000000000000001
standing,sitting,0,591,1000,0.6000000000000001
walking,walking,1,579,1000,0.6000000000000001
walking,walking,1,611,1000,0.6000000000000001
sitting,standing,0,638,1000,0.6000000000000001
sitting,sitting,1,574,1000,0.6000000000000001
walking,walking,1,604,1000,0.6000000000000001
sitting,sitting,1,595,1000,0.6000000000000001
walking,sitting,0,613,1000,0.6000000000000001
sitting,sitting,1,571,1000,0.6000000000000001
walking,sitting,0,617,1000,0.6000000000000001
sitting,walking,0,607,1000,0.6000000000000001
sitting,sitting,1,615,1000,0.6000000000000001
walking,walking,1,576,1000,0.6000000000000001
sitting,sitting,1,578,1000,0.6000000000000001
standing,standing,1,572,1000,0.6000000000000001
standing,sitting,0,587,1000,0.6000000000000001
sitting,walking,0,615,1000,0.6000000000000001
standing,walking,0,632,1000,0.6000000000000001
walking,standing,0,620,1000,0.6000000000000001
sitting,walking,0,599,1000,0.6000000000000001
standing,standing,1,606,1000,0.6000000000000001
walking,standing,0,585,1000,0.6000000000000001
standing,walking,0,581,1000,0.6000000000000001
walking,walking,1,588,1000,0.6000000000000001
walking,walking,1,609,1000,0.6000000000000001
walking,walking,1,607,1000,0.6000000000000001
standing,standing,1,611,1000,0.6000000000000001
walking,walking,1,599,1000,0.6000000000000001
walking,walking,1,577,1000,0.6000000000000001
sitting,standing,0,606,1000,0.6000000000000001
walking,walking,1,613,1000,0.6000000000000001
